"","Gene 1","Gene 2","Gene 3","Gene 4","Gene 5","Gene 6","Gene 7","Gene 8","Gene 9","Gene 10","Gene 11","Gene 12","Gene 13","Gene 14","Gene 15","Gene 16","Gene 17","Gene 18","Gene 19","Gene 20","Gene 21","Gene 22","Gene 23","Gene 24","Gene 25","Gene 26","Gene 27","Gene 28","Gene 29","Gene 30","Gene 31","Gene 32","Gene 33","Gene 34","Gene 35","Gene 36","Gene 37","Gene 38","Gene 39","Gene 40","Gene 41","Gene 42","Gene 43","Gene 44","Gene 45","Gene 46","Gene 47","Gene 48","Gene 49","Gene 50","Gene 51","Gene 52","Gene 53","Gene 54","Gene 55","Gene 56","Gene 57","Gene 58","Gene 59","Gene 60","Gene 61","Gene 62","Gene 63","Gene 64","Gene 65","Gene 66","Gene 67","Gene 68","Gene 69","Gene 70","Gene 71","Gene 72","Gene 73","Gene 74","Gene 75","Gene 76","Gene 77","Gene 78","Gene 79","Gene 80","Gene 81","Gene 82","Gene 83","Gene 84","Gene 85","Gene 86","Gene 87","Gene 88","Gene 89","Gene 90","Gene 91","Gene 92","Gene 93","Gene 94","Gene 95","Gene 96","Gene 97","Gene 98","Gene 99","Gene 100"
"Cell 254",20,17,14,9,29,5,34,6,29,9,21,9,29,23,4,18,24,14,24,87,34,32,4,8,40,13,2,10,2,7,0,9,6,18,0,9,10,13,31,26,12,17,8,6,11,8,0,4,14,0,5,0,0,12,3,0,5,28,13,18,23,0,6,13,0,0,13,6,0,0,10,4,0,0,15,1,0,8,0,10,3,0,6,9,2,0,14,25,0,0,3,0,0,0,0,0,0,0,0,0
"Cell 255",23,32,13,22,25,9,24,12,33,20,30,19,19,17,4,26,16,13,25,89,38,12,12,31,27,15,4,5,14,15,0,10,7,12,0,12,10,20,43,9,8,13,6,9,21,4,0,3,16,0,2,0,0,7,8,4,8,17,13,39,21,0,9,8,0,0,6,2,5,0,13,0,1,0,25,4,0,0,0,2,4,0,3,15,0,1,3,14,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 256",33,28,19,34,10,6,40,17,28,5,21,18,17,15,1,18,15,17,13,122,47,25,7,11,20,16,5,14,11,15,0,13,9,8,0,14,11,12,30,11,8,10,10,13,7,8,0,4,15,0,8,0,0,10,2,8,6,13,6,15,21,0,0,5,0,0,4,0,0,0,6,0,10,3,20,5,0,4,0,11,4,0,5,5,0,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 257",36,17,14,11,22,5,41,8,25,5,17,13,24,19,2,23,20,7,39,67,41,16,10,22,29,13,8,12,17,9,0,6,9,10,0,9,10,10,22,14,6,10,5,17,19,4,2,7,15,0,9,0,0,18,2,0,10,21,13,27,13,0,6,5,0,0,8,0,7,0,8,0,0,0,5,4,0,9,0,4,0,0,10,19,0,0,13,20,0,9,1,0,0,0,0,0,0,0,0,0
"Cell 258",21,35,37,12,16,16,12,25,33,12,25,19,8,7,0,14,24,17,5,135,32,24,6,20,23,9,6,2,13,5,0,19,5,18,0,9,16,28,45,3,14,6,8,10,2,8,6,2,8,0,6,0,1,13,0,0,1,28,18,19,14,0,4,11,0,1,1,3,2,0,8,2,1,0,20,6,0,4,0,6,0,0,3,11,0,2,6,14,0,9,0,0,0,0,0,1,0,0,0,1
"Cell 259",15,36,14,35,16,10,20,22,51,4,18,23,11,9,3,13,21,11,16,77,53,15,3,18,25,9,7,3,11,7,0,26,6,14,0,22,10,28,26,12,9,13,7,3,10,0,2,1,9,2,4,0,0,11,4,1,2,39,21,25,10,0,1,16,0,0,1,0,2,0,11,6,0,0,35,0,0,0,0,5,3,0,3,25,0,0,0,11,0,2,0,0,0,0,0,2,0,0,0,0
"Cell 260",12,28,23,19,31,9,23,8,51,11,23,13,18,10,0,14,36,21,14,49,22,19,8,4,19,6,10,19,39,4,0,5,7,13,0,2,13,12,34,11,14,3,10,11,15,5,0,6,10,0,4,0,0,12,0,1,7,15,8,17,3,0,6,9,0,0,4,0,3,0,8,2,1,0,10,13,0,10,0,2,3,0,6,12,0,0,7,10,0,1,0,0,0,0,0,0,0,0,0,0
"Cell 261",31,34,15,23,26,1,33,22,58,14,26,27,13,9,0,7,13,20,25,50,37,22,10,5,13,1,10,5,11,14,0,25,5,21,0,14,22,35,43,1,2,12,6,5,8,2,0,5,11,0,9,0,0,13,2,2,3,17,8,19,19,0,4,9,0,4,1,4,8,0,14,1,0,0,15,1,0,0,0,3,0,0,0,12,0,0,4,12,0,2,0,0,3,0,0,2,0,2,0,0
"Cell 262",21,32,38,14,27,17,21,22,29,9,27,15,20,8,0,8,14,20,14,60,24,32,17,15,11,5,4,4,36,15,0,13,9,11,0,6,8,30,53,7,16,7,15,6,10,11,0,11,4,0,3,0,0,6,0,3,4,9,12,18,9,0,7,10,0,0,2,5,0,0,6,2,3,0,14,4,0,8,0,3,3,0,3,4,0,0,9,8,0,8,1,0,0,0,0,0,0,0,0,0
"Cell 263",19,30,19,25,18,16,21,7,38,10,13,21,12,6,2,7,20,18,15,67,36,19,7,16,24,7,3,5,15,11,0,16,8,12,0,11,10,19,45,12,3,5,19,8,21,9,5,1,8,0,1,0,1,12,3,3,1,21,11,29,15,0,4,10,0,5,4,1,0,0,4,4,0,0,32,7,0,6,0,6,7,0,6,7,0,0,7,11,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 264",14,25,47,25,14,4,29,10,28,5,17,11,18,14,0,8,18,34,10,55,31,29,8,20,19,11,1,8,4,20,4,14,5,17,0,4,17,16,36,4,13,3,28,19,16,11,2,15,2,0,5,0,0,22,0,11,0,20,4,14,9,0,4,7,0,1,6,0,10,0,4,8,3,0,12,5,0,5,0,1,0,0,3,2,0,1,11,21,0,0,0,0,1,0,0,0,0,0,0,0
"Cell 265",21,41,26,25,26,15,19,20,45,9,26,20,11,7,0,9,17,20,14,65,21,13,14,8,16,7,6,5,17,10,0,18,3,15,0,7,13,18,39,5,12,4,11,8,16,9,4,0,14,0,6,0,0,15,0,3,1,18,10,25,10,0,9,13,0,1,2,3,10,0,16,0,0,0,22,7,0,10,0,4,1,0,6,11,0,0,10,12,0,3,0,0,0,0,0,1,0,0,0,0
"Cell 266",19,17,21,31,21,9,13,5,29,16,17,22,9,8,3,14,46,11,25,73,32,16,8,18,24,10,17,11,22,13,0,9,11,10,0,6,16,28,40,10,6,11,8,18,18,2,0,10,9,0,4,0,0,22,0,1,3,18,9,39,12,0,6,4,0,0,4,9,8,0,6,0,4,1,21,8,0,5,0,8,3,0,5,8,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 267",35,36,10,18,15,9,19,19,21,6,24,29,12,16,7,35,12,9,16,60,62,15,4,17,50,12,1,9,17,12,0,13,18,19,0,14,4,16,30,21,6,11,3,12,5,0,3,3,18,0,12,0,0,12,0,0,8,11,14,22,46,0,2,6,0,0,5,0,4,0,12,0,3,0,31,5,0,1,0,4,0,0,9,13,0,0,10,29,0,4,0,0,0,0,0,0,0,1,0,0
"Cell 268",34,32,34,8,26,2,25,14,34,6,25,21,9,4,4,7,12,23,26,77,16,23,9,16,7,7,5,4,9,15,0,11,3,8,0,6,8,20,52,11,11,6,17,18,4,8,2,3,16,0,6,0,0,3,0,2,1,21,2,26,7,0,10,6,0,9,8,0,1,0,1,1,14,0,7,2,0,8,0,6,3,0,5,4,1,0,11,11,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 269",16,37,19,24,22,8,17,18,28,9,24,20,25,11,0,15,11,42,16,82,29,26,25,15,22,8,3,12,6,8,0,7,7,10,1,5,9,16,44,10,11,5,14,9,18,11,0,4,8,0,15,0,0,11,0,8,0,4,2,43,8,0,8,5,0,0,0,0,4,0,10,0,0,0,23,0,0,11,0,8,0,0,0,3,0,5,2,15,0,5,0,0,3,0,0,0,0,0,0,0
"Cell 270",31,42,19,45,20,10,25,18,37,10,29,21,15,7,3,10,9,20,19,67,26,24,9,10,17,13,6,9,20,19,0,17,6,18,0,10,13,22,47,6,17,9,11,14,17,4,2,6,15,1,5,0,0,9,0,2,0,24,10,17,22,0,5,8,0,2,4,0,10,0,7,2,0,0,28,4,0,2,0,6,10,0,3,5,0,0,7,7,0,4,0,0,0,0,0,0,0,0,0,1
"Cell 271",18,25,34,16,23,7,14,6,39,11,22,11,18,7,0,3,25,25,14,70,37,25,19,8,28,2,10,16,13,11,0,8,7,9,3,2,15,17,53,9,11,5,17,22,19,15,4,3,9,1,5,0,0,5,0,1,0,18,9,39,13,0,13,3,0,1,2,0,0,2,1,1,0,0,20,13,0,5,0,9,0,0,7,7,0,0,10,17,0,6,0,0,0,0,0,0,0,0,0,0
"Cell 272",27,46,19,60,16,12,20,13,60,23,20,15,14,5,0,10,18,8,20,42,61,20,3,2,16,4,15,2,30,10,0,27,3,33,1,23,28,44,51,0,16,4,5,7,19,2,2,4,13,3,0,0,0,4,0,0,4,21,18,53,22,0,1,13,0,1,0,0,0,0,12,1,0,0,30,3,0,0,0,2,2,0,2,24,0,1,4,4,0,2,0,1,0,0,1,0,0,6,0,0
"Cell 273",36,14,27,10,18,5,37,8,24,12,25,20,29,11,2,19,18,20,23,79,28,38,4,25,30,13,3,3,3,12,0,8,8,7,0,8,6,30,24,6,3,18,8,20,6,5,0,9,3,0,4,0,1,17,0,8,4,23,6,10,24,0,7,11,0,0,8,0,4,0,6,2,10,2,22,5,0,6,0,0,1,0,1,7,0,0,10,15,0,0,0,0,0,0,0,0,1,0,0,0
"Cell 274",23,35,16,27,13,11,32,8,36,10,26,19,9,5,1,20,22,19,18,68,36,22,17,4,17,11,9,1,9,15,0,20,1,20,2,12,16,39,36,3,7,8,10,4,9,3,0,6,8,0,11,0,0,23,0,4,2,20,21,29,11,0,2,24,0,3,0,0,5,0,10,4,0,0,23,7,0,0,0,0,0,0,2,11,0,0,2,15,0,1,0,0,4,0,0,0,0,2,0,0
"Cell 275",33,34,25,28,16,3,19,14,46,16,25,21,13,6,1,5,13,14,17,48,34,12,14,13,12,14,8,7,9,16,0,22,2,11,0,12,19,24,41,6,8,13,9,9,15,9,6,8,11,1,9,0,0,18,1,2,5,21,12,37,14,0,6,10,0,1,0,0,7,0,7,6,0,0,14,4,0,5,0,1,11,0,7,9,0,2,2,8,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 276",34,31,27,15,27,15,27,26,37,20,33,14,11,3,0,16,19,14,19,83,25,23,12,9,21,15,2,4,10,24,0,19,11,25,0,7,14,27,36,12,12,4,2,5,10,4,0,7,18,0,7,0,0,17,0,1,2,3,13,12,12,0,5,10,0,0,5,0,7,0,18,0,5,0,11,2,0,10,0,1,0,0,7,10,0,0,11,20,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 277",21,24,37,37,14,9,10,7,45,14,11,6,16,1,0,7,15,19,11,72,29,24,9,10,7,4,4,3,17,1,1,14,1,17,0,13,16,33,45,1,9,6,14,13,14,7,0,8,6,0,4,0,0,10,0,3,0,27,9,35,8,0,10,14,0,0,0,2,4,0,0,8,0,0,14,5,0,10,0,5,1,0,4,8,0,2,6,7,0,1,3,0,0,0,0,0,0,0,0,0
"Cell 278",21,32,12,30,23,15,18,14,45,13,14,16,15,13,0,6,11,8,12,83,55,16,11,19,16,5,5,5,10,14,0,23,7,24,0,10,13,18,20,11,8,8,11,8,12,4,8,2,11,1,1,0,0,13,4,4,5,15,19,30,14,0,5,11,0,0,0,0,0,0,8,2,0,0,27,3,0,3,0,3,7,0,9,12,0,2,8,5,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 279",27,19,17,21,20,7,36,16,40,6,39,26,15,10,3,13,27,6,26,61,52,21,4,14,22,9,8,14,14,13,0,8,13,17,0,12,18,21,27,15,9,11,6,8,13,4,4,10,12,0,8,0,0,6,2,1,10,22,14,21,16,0,1,7,0,1,3,1,5,0,9,0,1,0,22,15,0,2,0,4,4,0,5,8,1,0,9,11,0,4,0,0,1,0,0,3,0,0,0,0
"Cell 280",38,13,22,22,15,9,17,11,36,6,17,18,15,6,0,9,17,19,14,90,27,37,10,7,24,5,7,16,10,11,0,11,10,11,0,11,5,20,25,9,12,4,11,21,10,4,0,4,11,0,7,0,0,11,0,10,1,10,13,22,15,0,4,4,0,0,1,1,1,0,4,0,1,0,19,5,0,8,0,12,0,0,0,10,0,0,11,11,1,2,0,0,0,0,0,0,0,2,0,0
"Cell 281",12,61,20,24,14,15,11,12,22,5,25,13,14,10,0,23,19,13,16,82,30,20,9,10,30,5,6,11,6,17,0,11,5,19,7,10,13,17,25,8,14,8,14,16,14,9,2,3,7,0,13,0,0,2,0,3,1,16,6,30,18,0,8,7,0,0,2,8,1,0,4,3,1,0,13,0,0,7,0,10,1,0,1,4,1,0,11,18,1,0,0,0,0,0,0,0,0,0,0,0
"Cell 282",26,17,13,36,13,31,15,8,32,4,17,16,33,12,0,26,26,16,11,70,28,21,9,11,25,8,0,2,9,7,0,4,2,15,0,10,5,17,29,9,15,3,11,15,9,9,1,4,6,0,10,0,0,9,0,9,7,30,12,30,13,0,9,14,0,0,2,1,7,0,11,3,0,0,20,0,0,11,0,3,0,0,4,12,0,0,10,17,0,7,0,0,0,0,0,0,0,0,0,0
"Cell 283",31,28,26,24,21,4,27,12,39,9,25,21,13,13,4,12,11,11,38,80,56,17,6,15,13,9,8,4,17,8,0,22,13,11,0,18,18,22,12,13,11,16,5,7,7,4,4,10,9,0,5,0,0,20,0,0,9,24,17,27,17,0,4,14,0,0,0,0,0,0,8,7,0,2,33,5,0,0,0,4,8,0,7,9,0,0,14,6,0,1,0,0,0,0,1,1,0,1,0,0
"Cell 284",20,30,30,16,25,10,29,5,24,7,29,16,13,8,1,14,26,17,16,60,30,22,3,18,17,17,6,17,15,4,0,11,6,12,1,7,12,15,46,15,6,19,5,10,17,8,0,13,10,0,16,0,0,20,6,0,8,23,7,19,19,0,4,9,0,0,7,0,10,0,2,3,0,0,8,8,0,2,0,5,0,0,6,9,0,2,12,14,0,1,0,0,0,0,0,1,0,0,0,0
"Cell 285",31,28,18,25,24,8,18,6,18,6,32,19,22,27,5,13,9,11,26,49,38,14,15,21,27,7,3,12,4,21,0,12,9,16,0,7,5,14,20,9,12,9,10,10,14,6,0,1,20,0,4,0,0,7,3,0,5,26,6,24,21,0,13,3,0,0,8,1,0,0,15,2,0,0,9,0,0,5,0,9,0,0,3,6,1,0,11,24,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 286",34,36,19,16,17,4,18,17,44,8,23,30,11,13,1,19,7,16,24,52,42,16,15,13,10,1,3,5,15,13,0,11,9,13,0,12,8,26,41,9,11,2,7,6,5,3,0,5,8,1,2,0,0,10,1,4,7,15,12,27,16,0,8,11,0,0,2,0,1,0,20,1,0,0,15,2,0,2,0,5,4,0,4,10,0,0,7,11,0,6,0,0,0,0,0,0,0,1,0,0
"Cell 287",23,21,40,29,16,19,37,19,42,4,13,25,11,18,0,9,6,22,6,69,21,21,6,24,18,20,3,6,20,8,0,9,7,10,0,8,12,19,38,11,8,5,16,13,3,9,9,6,8,0,2,0,0,8,0,8,0,13,4,27,8,3,3,14,4,3,3,0,8,0,7,0,5,0,16,4,0,9,0,0,0,0,8,6,0,0,7,7,0,6,0,0,0,0,0,0,0,0,0,0
"Cell 288",33,23,17,20,20,5,20,8,33,4,17,15,25,17,1,12,10,16,15,45,23,25,6,26,32,13,2,10,13,8,0,12,4,6,0,5,5,13,43,11,5,7,9,16,10,8,0,1,10,0,8,0,0,11,0,5,6,25,6,30,12,0,4,7,0,0,8,0,0,0,9,1,5,0,20,4,0,6,0,5,0,0,3,12,1,0,9,12,0,1,1,0,0,0,0,0,0,0,0,0
"Cell 289",19,25,23,13,19,9,12,5,27,8,20,9,16,8,0,15,4,20,12,77,27,51,5,20,31,11,0,9,8,17,0,10,5,15,1,6,15,11,30,6,11,7,19,28,12,10,0,3,11,0,15,0,0,5,0,2,0,19,13,20,13,0,16,6,0,2,10,4,0,0,2,6,14,0,13,5,0,5,0,6,0,0,2,5,4,0,15,14,0,0,0,0,0,0,0,0,0,1,0,0
"Cell 290",23,45,25,24,21,20,11,13,41,20,10,16,19,8,2,11,13,14,11,89,33,21,4,12,11,13,6,0,11,10,0,21,5,32,1,13,9,30,47,7,12,17,9,12,18,6,3,9,9,0,10,0,0,14,0,1,0,22,14,24,18,0,4,14,0,1,3,0,9,0,3,2,0,0,14,3,0,3,0,3,0,0,2,9,0,0,13,10,0,6,0,0,0,0,0,0,0,0,0,0
"Cell 291",34,35,22,18,23,8,24,17,20,6,52,29,21,24,10,18,17,6,24,88,49,10,4,19,14,4,10,6,27,7,0,7,15,10,0,15,7,18,33,19,4,9,8,8,4,2,0,6,13,0,6,0,0,12,7,0,6,18,17,23,22,0,7,6,0,0,10,2,1,0,10,0,4,0,7,5,0,6,0,11,4,0,1,13,0,0,12,10,0,7,0,0,0,0,0,2,0,2,0,0
"Cell 292",12,18,30,52,19,11,31,9,37,2,20,18,16,10,0,4,11,16,21,69,29,30,8,10,25,6,9,12,32,8,0,4,10,13,0,9,8,16,23,15,19,3,11,20,4,7,2,4,5,0,16,0,0,9,0,7,1,17,18,45,9,0,14,9,0,4,3,0,0,0,5,1,2,0,12,3,0,8,0,11,4,0,6,4,0,0,15,11,0,9,0,0,0,0,0,0,0,0,0,0
"Cell 293",19,19,10,11,37,8,29,10,21,1,16,16,29,20,1,19,13,16,22,90,29,34,6,13,35,6,1,21,7,9,0,6,19,5,0,3,1,5,22,23,12,14,5,16,11,11,0,3,12,0,8,0,1,5,0,3,0,11,6,5,23,0,2,3,0,0,12,0,0,0,12,2,9,0,6,5,0,8,1,26,4,1,8,9,0,0,20,16,0,0,0,1,0,0,0,0,0,0,2,0
"Cell 294",26,35,33,47,13,15,21,2,36,11,34,21,28,12,0,9,13,15,13,58,29,23,25,4,16,10,15,1,12,5,0,11,2,11,0,10,7,20,36,6,9,8,28,13,6,9,0,3,1,0,7,0,0,11,0,24,0,20,20,30,10,0,28,15,0,0,0,0,3,0,3,4,0,0,9,5,0,7,0,5,2,0,0,7,0,0,6,15,0,0,3,0,1,0,0,0,0,0,0,0
"Cell 295",26,26,21,24,27,11,19,23,39,9,37,20,25,13,0,12,6,14,7,80,28,35,17,24,18,0,6,5,36,7,0,7,7,15,0,10,8,20,35,5,8,3,17,9,6,19,2,5,15,0,7,3,0,13,0,2,0,6,23,34,13,0,4,9,0,0,1,1,9,0,13,0,2,0,24,9,0,4,0,6,2,0,8,9,0,0,6,15,0,10,0,0,0,1,0,0,0,0,0,0
"Cell 296",25,21,11,26,14,4,21,12,39,9,23,28,24,26,4,26,23,6,19,81,30,29,12,14,28,7,10,4,17,2,0,5,10,25,0,19,12,21,47,17,1,15,8,18,21,0,0,3,9,0,3,0,0,11,4,2,2,17,15,17,17,0,16,9,0,0,7,11,1,0,14,0,0,3,13,2,0,3,0,9,0,0,7,9,0,0,7,19,0,1,0,0,0,0,0,1,0,1,0,0
"Cell 297",18,34,35,16,10,16,22,15,43,14,14,10,17,7,0,11,13,23,6,69,29,32,12,7,17,11,7,8,9,13,0,15,1,14,4,7,12,29,32,4,16,4,14,13,12,10,0,7,9,0,10,0,0,19,0,13,0,19,21,37,11,0,4,10,0,4,0,0,6,3,4,7,1,0,24,4,1,8,0,3,4,0,2,13,0,3,6,13,0,0,0,0,0,0,0,0,0,0,0,3
"Cell 298",44,57,42,26,39,20,20,20,41,12,17,24,16,8,3,7,19,7,23,56,38,8,6,4,11,1,9,2,20,11,0,23,2,20,0,13,8,25,24,2,7,14,4,2,4,2,0,13,9,1,1,0,0,22,1,1,6,21,18,20,20,0,0,17,0,1,0,0,3,0,10,1,0,0,21,0,0,10,0,0,7,0,15,22,0,5,4,9,0,3,0,0,0,0,1,0,0,0,0,1
"Cell 299",46,32,17,20,21,11,28,21,36,10,25,27,15,16,3,18,9,6,27,84,46,21,4,10,29,7,12,14,14,9,0,11,8,21,0,16,10,17,28,20,11,18,2,6,8,3,0,5,8,0,4,0,0,7,6,1,7,33,14,11,26,0,0,18,0,2,9,0,6,0,7,0,3,1,26,6,0,2,0,5,3,0,8,13,0,0,13,14,0,3,0,0,0,0,0,1,0,0,0,0
"Cell 300",16,31,45,25,13,9,13,7,27,7,30,13,14,3,0,14,24,24,20,82,32,16,5,6,17,6,2,1,10,9,0,24,5,23,5,8,21,20,37,0,8,12,11,12,10,4,8,6,5,0,16,0,0,7,0,1,2,18,17,26,18,0,3,12,0,0,0,3,2,0,11,1,0,0,14,3,0,8,0,7,0,0,11,15,0,3,10,15,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 301",38,55,28,33,23,14,20,22,52,22,7,11,8,0,0,3,19,18,15,72,27,24,3,6,12,5,4,1,15,3,0,16,0,35,6,12,23,49,47,0,13,2,16,3,8,9,6,10,2,0,6,0,3,18,0,4,0,14,10,38,14,1,2,21,0,0,0,0,24,0,5,5,1,0,13,5,0,4,0,0,0,0,3,16,0,3,3,7,0,0,0,0,0,0,0,0,0,2,0,0
"Cell 302",28,39,25,18,23,11,23,18,62,23,18,21,9,6,11,8,9,13,14,59,47,28,2,21,14,14,8,0,12,13,0,16,5,25,0,15,25,21,43,4,7,11,4,11,24,1,6,15,14,0,5,0,2,9,0,0,3,34,22,20,32,0,1,9,0,0,2,0,5,0,6,5,0,0,25,2,0,0,0,5,1,0,5,16,0,1,6,8,0,4,0,0,0,0,0,2,0,4,0,0
"Cell 303",18,21,14,37,25,18,17,13,15,4,36,16,6,8,0,25,14,17,26,94,44,43,4,12,23,13,2,14,11,11,0,7,9,22,0,10,12,17,40,10,11,6,9,20,4,6,1,0,19,0,10,0,0,16,0,0,7,35,13,30,25,0,2,8,0,0,0,1,0,0,3,1,0,0,24,9,0,2,0,11,0,0,6,7,0,0,10,23,0,5,0,0,0,0,0,0,0,2,0,0
"Cell 304",16,26,19,18,40,19,22,6,46,16,21,8,11,16,0,18,8,14,25,94,24,25,11,28,35,26,0,8,22,10,1,7,13,15,0,4,15,14,36,15,22,5,10,21,13,3,0,3,7,0,6,0,0,18,0,3,3,23,10,15,5,0,4,7,0,0,14,3,0,0,6,3,5,0,7,6,0,8,0,0,0,0,6,11,0,0,10,10,0,6,0,0,0,0,0,0,0,0,0,0
"Cell 305",46,29,6,25,18,5,24,11,42,7,32,32,24,14,1,20,9,8,16,85,48,18,9,9,18,9,2,5,18,10,0,12,2,16,0,12,6,24,28,8,13,13,5,6,2,4,0,7,10,0,9,0,0,17,7,3,5,28,20,22,7,0,8,11,0,0,3,0,0,0,6,2,0,0,20,0,0,2,0,3,0,0,9,18,0,0,10,16,0,0,2,0,0,0,0,0,0,1,0,0
"Cell 306",29,33,20,32,7,6,30,9,29,8,16,11,27,14,0,11,28,14,34,51,29,17,8,9,23,3,9,8,8,10,0,15,12,13,3,12,16,29,21,5,11,15,7,13,13,9,0,2,7,0,1,0,0,9,0,6,0,16,4,28,22,0,6,7,0,0,0,0,1,0,9,6,0,0,22,1,0,1,0,8,0,0,1,11,0,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 307",40,19,15,23,15,14,25,12,28,6,25,26,16,10,1,21,25,15,24,84,38,24,7,21,30,18,12,8,11,14,0,11,5,12,0,17,6,27,19,7,3,19,5,10,4,4,0,6,13,0,7,0,0,18,0,5,5,15,9,21,20,0,5,12,0,0,2,1,0,0,13,0,6,0,20,6,0,3,0,1,7,0,0,14,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 308",18,17,12,26,24,17,18,9,45,10,24,16,20,17,0,21,5,11,33,71,38,42,13,9,18,6,0,7,11,11,0,6,4,8,0,12,3,14,31,5,17,7,9,13,8,7,3,6,21,3,0,0,0,13,0,4,1,11,7,31,21,0,9,11,0,0,4,0,0,0,14,0,8,0,21,4,0,2,0,6,6,0,5,11,1,0,10,5,0,7,0,0,0,0,0,0,0,2,0,0
"Cell 309",15,21,19,21,11,4,12,4,31,9,18,4,36,4,0,9,8,22,8,102,21,29,8,23,22,5,5,21,5,7,0,21,13,17,2,6,5,17,52,11,17,6,17,19,34,16,3,3,6,0,9,0,0,3,4,7,0,10,4,26,19,0,19,3,0,0,9,0,0,0,2,10,0,0,9,2,0,13,0,12,0,0,3,4,6,0,17,13,1,0,0,0,0,0,0,0,0,0,0,0
"Cell 310",34,17,12,20,22,12,30,17,39,3,42,36,14,28,11,38,25,7,36,81,63,35,13,29,24,5,8,12,26,2,0,10,11,10,0,20,9,12,13,19,3,24,7,2,3,2,0,11,27,0,7,0,0,12,7,5,10,20,23,24,15,0,3,5,0,0,2,2,0,0,26,0,1,2,18,2,0,0,0,7,0,0,8,16,0,0,6,18,0,3,0,0,0,0,1,0,0,2,0,0
"Cell 311",23,38,13,13,32,11,19,16,34,19,19,16,9,8,5,24,20,11,23,83,45,23,8,10,24,9,4,15,9,18,0,19,9,33,0,10,24,30,38,8,17,13,3,7,16,1,3,1,19,0,8,0,0,11,5,0,6,30,8,27,22,0,3,3,0,0,4,0,2,0,8,0,0,0,34,7,0,4,0,5,0,0,16,14,0,0,10,19,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 312",20,17,12,21,13,14,12,10,36,7,18,11,20,4,0,32,37,12,23,108,41,29,5,10,36,5,5,10,8,16,0,10,6,15,0,7,11,20,51,12,6,15,6,9,2,5,0,9,21,0,2,0,0,11,1,1,5,8,13,15,30,0,4,3,0,0,1,2,0,0,7,0,0,0,22,7,0,11,0,16,2,0,9,18,0,0,15,16,0,1,0,2,0,0,0,0,0,0,0,0
"Cell 313",14,30,42,34,19,4,8,6,46,10,10,12,11,15,0,7,33,24,5,61,28,21,8,6,12,9,3,12,12,4,1,20,4,9,3,3,16,16,58,6,18,3,26,20,23,11,15,4,0,1,4,0,0,6,0,2,1,33,13,28,11,0,3,10,0,7,0,4,1,5,3,8,1,0,14,4,0,7,0,9,0,0,1,6,0,4,2,7,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 314",22,25,18,25,9,14,21,20,43,6,22,20,18,20,4,22,27,7,33,87,46,18,4,14,29,8,2,5,17,8,0,7,2,24,0,10,18,15,15,12,7,18,8,3,8,2,2,3,6,0,5,0,0,20,6,0,11,26,13,19,14,0,5,13,0,0,4,0,0,0,21,4,0,0,12,0,0,1,0,6,6,0,14,22,0,0,7,16,0,6,1,0,0,0,0,2,0,0,0,0
"Cell 315",37,34,21,28,15,9,33,29,35,7,11,21,29,20,0,11,8,10,14,61,35,24,6,7,19,14,9,6,9,7,0,4,2,19,0,14,3,33,35,9,10,12,5,2,5,5,0,2,10,0,1,0,0,17,0,1,11,22,11,17,19,0,4,9,0,0,0,5,4,0,7,0,0,0,22,4,0,3,0,3,0,0,0,14,0,0,2,6,0,3,0,0,0,0,0,1,0,2,0,0
"Cell 316",42,29,20,24,37,1,34,16,74,15,28,40,17,27,1,15,8,8,37,46,37,10,14,13,11,7,13,2,45,8,0,14,11,14,0,15,7,25,21,9,6,11,5,6,9,2,0,6,21,0,5,0,0,19,5,0,14,19,25,23,8,0,5,9,0,0,6,0,1,0,11,0,2,0,32,5,0,1,0,1,8,0,0,4,0,0,4,9,0,6,1,0,0,0,2,0,0,0,0,0
"Cell 317",16,48,30,16,13,9,12,6,34,8,26,7,12,5,1,14,21,15,8,83,71,25,2,11,37,9,2,5,2,8,0,28,0,22,4,15,22,24,27,4,16,18,12,5,4,6,4,5,9,3,6,0,0,10,0,4,0,17,7,26,21,0,5,14,0,0,0,1,0,0,3,14,0,0,19,0,0,4,0,3,0,0,4,21,1,0,3,19,0,0,0,0,4,0,0,0,0,0,0,0
