"","Gene 1","Gene 2","Gene 3","Gene 4","Gene 5","Gene 6","Gene 7","Gene 8","Gene 9","Gene 10","Gene 11","Gene 12","Gene 13","Gene 14","Gene 15","Gene 16","Gene 17","Gene 18","Gene 19","Gene 20","Gene 21","Gene 22","Gene 23","Gene 24","Gene 25","Gene 26","Gene 27","Gene 28","Gene 29","Gene 30","Gene 31","Gene 32","Gene 33","Gene 34","Gene 35","Gene 36","Gene 37","Gene 38","Gene 39","Gene 40","Gene 41","Gene 42","Gene 43","Gene 44","Gene 45","Gene 46","Gene 47","Gene 48","Gene 49","Gene 50","Gene 51","Gene 52","Gene 53","Gene 54","Gene 55","Gene 56","Gene 57","Gene 58","Gene 59","Gene 60","Gene 61","Gene 62","Gene 63","Gene 64","Gene 65","Gene 66","Gene 67","Gene 68","Gene 69","Gene 70","Gene 71","Gene 72","Gene 73","Gene 74","Gene 75","Gene 76","Gene 77","Gene 78","Gene 79","Gene 80","Gene 81","Gene 82","Gene 83","Gene 84","Gene 85","Gene 86","Gene 87","Gene 88","Gene 89","Gene 90","Gene 91","Gene 92","Gene 93","Gene 94","Gene 95","Gene 96","Gene 97","Gene 98","Gene 99","Gene 100"
"Cell 62",20,30,31,15,35,10,15,11,40,24,23,8,22,18,3,9,8,13,8,78,39,22,11,16,27,7,4,5,12,7,0,10,6,13,0,3,16,19,50,14,8,3,9,13,7,6,0,3,17,0,7,0,0,16,4,3,3,22,11,24,15,0,3,9,0,1,2,1,0,0,4,4,9,0,21,7,0,4,0,2,0,0,7,12,2,2,8,4,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 63",18,20,24,23,12,15,22,8,39,8,29,36,21,10,0,10,8,5,33,97,34,22,8,23,42,6,0,6,8,13,0,10,5,14,0,4,10,19,41,17,12,5,9,9,2,8,2,5,7,0,10,0,0,8,0,6,0,30,10,40,21,0,1,10,0,0,5,2,0,0,7,13,2,0,32,4,0,2,0,7,0,0,10,7,0,1,9,11,0,0,0,0,0,0,0,1,0,0,0,0
"Cell 64",20,31,16,29,30,17,18,15,33,18,18,8,14,16,3,12,34,21,9,64,57,36,12,13,29,4,3,5,22,12,0,7,8,43,2,12,12,19,31,4,4,9,9,18,16,4,0,2,10,7,8,0,0,17,0,4,2,20,12,37,17,0,1,5,0,0,3,0,10,0,14,0,0,0,11,1,0,2,0,9,1,0,6,9,0,2,15,15,0,7,0,0,0,0,0,3,0,2,0,0
"Cell 65",19,17,17,17,27,29,25,8,47,13,18,12,22,9,2,6,11,17,10,75,42,23,10,12,19,10,5,6,11,9,0,11,10,21,0,7,15,25,25,3,11,11,18,8,11,5,3,5,8,2,6,0,0,9,0,0,2,31,10,26,11,0,2,5,2,0,4,0,2,0,2,2,1,0,19,14,0,6,0,9,3,0,2,8,0,6,10,15,0,1,0,0,0,0,0,0,0,0,0,0
"Cell 66",21,23,24,16,17,8,18,22,32,11,18,18,17,14,5,9,12,11,9,50,24,33,14,6,26,7,5,10,13,8,0,17,13,21,0,18,6,16,31,4,7,7,16,12,15,6,0,10,7,0,10,0,0,5,1,2,3,18,6,22,7,0,6,11,0,0,0,0,2,0,3,1,0,0,14,5,0,8,0,0,0,0,0,19,0,0,6,10,0,6,0,0,0,0,0,0,0,2,0,0
"Cell 67",21,34,20,29,18,7,26,7,29,6,17,12,6,7,0,25,31,20,22,98,22,15,8,14,18,5,5,8,20,17,0,6,10,8,0,5,8,31,35,11,16,9,10,7,3,5,0,4,8,0,7,0,0,10,0,4,2,14,13,25,14,0,13,8,0,0,0,7,6,0,5,4,0,0,39,6,0,4,0,6,2,0,2,6,0,0,12,8,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 68",16,17,21,33,15,9,36,1,25,17,16,11,23,7,0,9,12,20,16,87,41,24,5,27,16,7,9,8,8,12,0,11,2,15,2,9,3,33,34,12,5,8,11,4,6,2,2,7,9,0,0,0,0,11,0,0,5,22,17,25,9,0,7,7,0,2,5,2,0,0,3,5,0,0,13,0,0,2,0,6,6,0,11,0,0,0,14,7,0,0,1,0,0,0,0,0,0,3,0,0
"Cell 69",28,30,24,24,14,12,26,14,25,8,20,17,16,14,1,11,16,7,14,75,31,21,6,18,24,11,4,13,9,7,0,5,6,16,0,5,7,28,37,4,9,17,22,4,14,19,1,7,12,0,11,0,0,10,0,2,8,11,9,24,13,0,9,11,0,0,7,0,0,0,1,4,0,0,16,9,0,1,0,3,6,0,9,12,1,0,5,11,0,0,1,0,0,0,0,0,0,0,0,0
"Cell 70",24,23,16,29,26,6,10,8,26,8,22,10,20,10,6,21,21,11,12,73,26,24,9,17,26,8,4,12,15,14,0,3,10,15,0,18,10,31,31,5,12,15,16,6,21,7,0,12,8,3,1,0,0,10,1,4,0,28,10,24,16,0,6,10,0,3,5,1,0,0,5,3,0,4,46,10,0,2,0,12,4,0,3,5,0,0,11,16,0,6,1,0,0,0,0,3,0,2,0,0
"Cell 71",14,21,16,24,7,13,14,19,52,7,21,12,21,5,0,24,21,11,24,96,27,13,5,9,11,4,5,9,6,24,0,6,1,17,0,7,11,30,30,8,10,14,12,5,11,13,3,10,13,1,7,0,0,7,1,0,5,18,18,39,14,0,6,6,0,2,0,5,0,0,3,0,2,0,28,1,0,5,0,9,4,0,9,10,0,0,7,14,0,4,0,0,0,0,0,0,0,2,0,0
"Cell 72",13,21,27,34,31,11,21,6,17,11,23,18,13,16,9,9,23,18,12,75,35,15,7,13,19,7,3,6,11,11,0,4,20,28,0,20,16,19,36,19,11,9,24,2,14,8,0,2,13,0,4,0,0,11,0,7,6,7,11,45,16,0,5,13,0,2,3,5,3,0,18,0,0,0,16,10,0,3,0,8,0,1,5,7,0,0,8,17,0,5,0,0,0,0,0,0,0,0,2,0
"Cell 73",23,31,25,18,33,10,29,13,44,14,36,22,13,13,0,24,14,15,15,115,25,23,9,13,37,8,4,8,21,9,0,4,2,17,2,6,13,24,51,2,3,14,6,9,6,2,5,1,9,0,8,0,0,11,0,3,0,16,18,30,21,0,4,3,0,8,2,1,0,0,3,4,0,2,30,0,0,4,0,3,9,0,12,12,0,1,9,6,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 74",25,39,19,26,14,15,16,11,47,3,26,10,12,2,1,21,36,18,19,112,38,37,9,4,24,3,6,20,18,6,0,11,10,12,0,6,19,21,53,11,17,15,9,13,6,4,0,5,10,0,4,0,0,8,0,8,3,22,16,38,9,0,11,10,0,0,0,0,3,0,9,0,0,0,18,2,0,12,0,2,0,0,5,16,0,0,10,16,2,1,0,0,0,0,0,0,0,0,0,0
"Cell 75",15,26,14,11,13,20,18,13,22,9,36,19,8,10,0,41,21,27,22,84,43,20,14,9,30,4,7,9,18,15,0,5,6,21,0,11,18,31,18,5,22,3,12,4,7,3,1,5,9,0,4,0,0,5,0,3,3,32,14,27,16,0,5,10,0,0,11,1,10,0,11,0,0,2,13,2,0,4,0,9,0,0,6,16,0,0,11,12,0,5,0,0,0,0,0,2,1,0,0,0
"Cell 76",35,28,28,17,43,9,36,8,21,14,15,19,21,19,5,11,17,17,4,67,22,25,9,14,29,4,8,7,22,8,0,4,7,20,2,13,6,12,40,2,9,6,6,24,11,9,0,5,11,0,4,0,1,23,0,3,2,13,10,30,13,0,8,14,0,0,6,1,1,0,12,0,0,0,32,12,2,9,1,8,6,0,8,2,0,0,7,12,0,6,0,0,0,0,0,0,0,0,0,0
"Cell 77",21,32,28,34,18,5,39,10,36,15,25,14,12,15,2,26,22,15,12,98,35,35,16,16,49,13,8,3,19,18,0,12,9,5,4,11,4,22,38,16,17,11,10,12,12,5,0,4,10,0,9,0,0,8,0,2,0,17,18,19,16,0,6,11,0,4,2,5,1,0,0,0,0,0,23,4,0,2,0,3,4,0,4,7,0,0,6,21,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 78",17,25,24,20,13,4,25,10,38,8,15,15,26,13,0,9,10,15,30,103,23,20,6,12,25,17,4,8,21,12,0,12,6,14,0,7,12,6,47,19,10,5,12,11,7,15,1,2,10,0,13,0,0,14,0,5,2,18,5,27,19,0,3,4,0,3,2,0,0,0,7,5,1,0,32,7,0,3,0,2,2,0,3,5,0,2,7,21,0,0,0,0,2,0,0,0,0,1,0,0
"Cell 79",18,47,23,8,14,16,16,8,24,4,36,15,12,4,0,24,19,16,42,73,34,25,10,20,24,7,0,6,19,11,0,25,3,25,1,3,20,30,34,15,5,9,13,14,9,6,3,4,10,2,0,0,0,3,0,0,4,19,3,19,37,0,10,9,0,0,9,0,1,0,10,2,0,0,23,7,0,6,0,6,3,0,0,12,1,2,18,16,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 80",14,17,35,16,17,13,26,6,51,8,20,27,33,12,2,4,24,19,22,42,27,26,2,10,22,12,3,5,12,4,0,14,7,27,0,6,8,18,41,8,5,7,26,3,13,8,3,2,19,6,5,0,0,10,0,4,0,19,9,28,22,0,7,5,0,0,0,0,3,0,23,1,0,0,21,1,0,3,0,6,0,0,0,5,0,0,2,18,0,1,0,0,0,0,0,0,0,1,0,0
"Cell 81",38,20,30,12,25,7,27,13,26,14,26,22,21,18,4,17,13,24,17,82,33,23,9,12,22,4,4,3,5,20,0,12,5,20,0,7,14,15,28,4,5,9,8,6,4,2,1,3,2,0,3,0,0,14,0,4,2,26,21,29,23,0,5,6,0,5,0,1,0,0,12,3,0,1,21,1,0,2,0,3,7,0,3,3,0,0,6,24,0,3,0,0,0,0,0,0,0,1,0,0
"Cell 82",42,34,25,15,20,19,22,12,25,27,14,9,19,12,9,20,32,27,6,86,44,26,13,6,16,14,14,7,17,16,0,11,17,15,0,19,11,19,36,6,22,8,14,5,7,4,0,11,19,0,4,0,4,8,0,0,6,15,29,43,15,0,5,6,0,2,3,10,6,0,12,1,5,0,14,4,1,8,0,7,0,0,1,7,0,0,15,9,0,10,0,0,0,0,0,0,0,0,0,0
"Cell 83",32,34,21,33,17,9,13,10,44,3,29,15,19,7,0,31,22,17,23,97,21,12,9,10,17,11,2,13,7,12,0,10,3,5,0,4,13,18,37,14,15,15,13,14,8,6,3,11,13,0,4,0,0,9,0,6,0,12,8,31,21,0,13,17,0,0,10,4,5,0,4,5,1,0,37,2,0,3,0,5,0,0,3,3,0,0,12,7,0,1,0,0,0,0,0,0,0,0,0,1
"Cell 84",21,27,22,28,12,12,21,10,46,4,28,16,19,6,0,9,11,17,22,72,43,28,14,23,11,5,2,4,18,4,0,15,2,19,2,3,4,23,36,11,11,2,8,7,19,5,1,10,14,0,8,0,0,9,1,15,7,16,8,23,20,0,15,8,0,0,8,0,3,0,3,5,0,0,23,5,0,2,0,4,3,0,15,13,0,4,10,12,0,0,0,0,0,0,0,0,0,2,0,0
"Cell 85",29,29,13,16,22,8,16,30,27,14,11,24,13,9,4,9,25,8,21,95,58,7,14,15,22,5,2,2,13,3,0,17,13,17,4,16,8,9,35,21,15,13,13,24,9,4,5,9,6,2,8,0,0,7,1,0,7,15,8,41,22,0,2,10,0,0,5,1,5,1,11,0,3,0,19,14,0,11,0,7,1,0,9,4,0,0,6,13,0,4,0,0,2,0,0,5,0,3,0,0
"Cell 86",16,23,44,18,15,10,26,5,45,6,24,11,25,1,0,20,9,19,21,71,25,22,8,22,13,12,1,9,14,13,0,14,0,14,0,5,7,26,61,15,3,9,4,7,16,12,16,1,5,0,4,0,0,7,0,8,2,16,6,14,22,0,7,7,0,0,0,1,2,0,4,4,0,0,22,0,0,5,0,3,3,0,8,7,0,0,14,20,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 87",22,26,26,29,25,6,26,10,34,11,18,8,28,11,4,8,13,15,6,71,23,27,11,7,16,8,11,1,13,14,0,12,5,15,0,20,6,25,33,4,13,3,11,7,8,4,4,2,15,0,3,0,0,24,2,1,8,9,7,31,6,0,2,7,0,5,6,0,0,0,9,0,0,0,18,5,0,10,0,8,4,0,2,5,0,0,8,12,0,11,0,0,0,0,0,0,0,0,0,0
"Cell 88",28,26,15,30,17,3,19,24,17,10,13,13,12,5,0,6,16,21,12,110,26,24,12,16,25,5,6,9,13,12,0,7,4,21,1,9,8,32,35,8,13,16,4,8,11,3,0,3,1,0,5,0,0,14,1,0,4,13,13,24,9,0,1,6,0,0,5,0,3,0,12,3,2,0,16,3,1,6,0,3,1,0,8,14,0,0,3,7,0,5,0,0,0,0,0,0,0,2,0,0
"Cell 89",10,28,19,40,24,15,31,19,28,11,20,13,13,14,0,9,13,22,22,73,34,30,5,16,22,25,5,0,11,10,0,21,7,13,0,10,6,8,32,18,18,15,7,13,11,11,0,12,10,0,8,0,0,13,6,4,0,17,21,20,13,0,4,0,0,1,0,1,2,0,11,5,7,0,8,1,0,4,0,11,0,0,1,9,0,0,9,14,0,4,0,0,1,0,0,0,0,0,0,0
"Cell 90",18,24,33,46,25,17,14,7,35,8,30,27,25,13,0,45,34,26,12,76,22,25,12,17,31,9,7,8,18,11,0,6,8,12,2,13,4,18,40,4,9,10,13,6,14,3,0,3,10,0,6,0,0,14,0,4,0,27,21,43,13,0,13,9,0,2,3,10,2,0,16,3,0,0,33,2,0,3,0,12,7,1,4,6,2,0,7,17,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 91",34,23,29,24,21,15,14,21,49,4,16,21,28,15,0,13,16,21,12,45,35,21,8,7,20,2,6,0,7,4,0,10,7,27,0,14,16,16,22,13,9,5,8,8,11,6,0,7,17,1,12,0,0,9,0,3,0,13,13,33,14,0,11,13,0,0,0,0,1,0,7,0,2,0,26,3,0,10,0,2,1,1,0,9,0,0,3,9,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 92",17,28,16,28,24,9,22,10,35,10,15,6,4,11,0,9,3,16,27,54,44,12,3,24,32,8,1,9,20,10,0,18,4,30,0,8,10,35,29,19,10,18,3,15,25,4,3,11,9,0,8,0,0,6,7,2,4,21,17,19,20,0,6,12,0,0,1,0,0,0,21,7,1,0,25,3,0,0,0,4,0,0,13,17,0,0,15,9,0,0,0,0,0,0,0,0,0,6,0,0
"Cell 93",12,28,12,14,30,3,25,23,31,17,11,27,19,19,0,7,29,11,19,80,29,23,9,11,20,8,6,1,22,9,0,9,7,15,0,6,7,13,35,5,27,5,15,13,11,12,0,17,8,2,2,0,0,15,0,7,0,23,9,24,15,0,9,9,0,0,1,0,2,0,8,5,1,1,20,4,2,4,0,4,0,0,0,14,0,0,5,9,0,7,1,0,0,0,0,0,0,0,0,0
"Cell 94",17,19,19,22,11,13,29,14,21,9,24,8,18,8,1,11,10,15,19,59,11,24,7,32,22,21,3,13,6,13,0,21,3,8,0,6,5,23,35,0,6,8,12,4,11,3,8,6,16,0,9,3,0,23,1,14,5,31,16,20,16,0,10,14,0,3,1,5,0,0,3,9,2,1,23,0,0,0,0,2,3,0,3,6,2,6,9,10,0,0,1,0,0,1,0,0,0,0,0,0
"Cell 95",24,42,26,14,21,11,15,49,38,6,27,15,12,7,2,18,14,24,18,69,32,27,13,25,38,11,4,9,19,8,0,2,8,12,0,9,13,3,29,4,10,9,6,6,10,8,0,12,4,0,5,0,0,6,7,17,0,28,9,19,18,0,3,6,0,1,4,1,2,0,11,2,1,2,30,0,0,1,0,8,3,0,2,12,0,1,10,7,0,3,0,0,0,0,0,1,0,3,0,0
"Cell 96",19,51,18,16,13,8,13,16,38,12,29,12,29,11,0,21,28,12,36,82,27,12,16,6,22,7,0,3,15,11,0,11,5,8,4,6,18,11,51,14,4,11,27,9,6,10,2,10,15,0,12,0,0,19,0,4,1,18,11,26,22,1,11,10,0,0,0,0,4,0,4,1,5,0,27,5,0,7,0,3,0,0,10,10,0,3,3,21,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 97",9,28,35,26,9,18,17,8,44,5,17,24,25,4,0,12,20,21,40,62,26,36,7,27,31,2,4,3,9,13,0,14,3,22,0,1,14,11,24,21,9,13,7,13,17,4,2,18,9,0,10,0,0,10,4,4,4,22,8,26,9,0,8,11,0,1,0,0,0,0,7,7,5,0,18,0,0,0,0,10,0,0,0,7,0,0,2,19,0,0,0,0,0,3,0,0,0,5,0,1
"Cell 98",18,38,20,32,11,9,28,14,42,1,36,11,16,4,0,15,13,10,33,66,34,28,12,17,21,7,0,11,28,22,0,14,1,16,2,5,7,19,44,9,14,7,17,12,10,3,2,0,8,0,6,0,0,7,3,2,8,18,8,10,27,0,6,14,0,0,1,0,3,0,0,1,3,0,8,4,0,4,0,1,0,0,14,6,0,0,13,12,1,0,0,0,0,0,0,0,0,0,0,0
"Cell 99",13,39,23,12,9,25,12,5,42,8,15,14,14,8,0,19,7,27,32,83,35,22,7,10,18,17,7,1,22,15,0,23,2,6,0,2,10,12,37,9,10,7,7,6,13,4,8,3,9,0,6,0,0,10,0,2,0,24,24,19,18,0,6,4,0,5,1,8,3,0,1,2,5,0,16,4,0,3,0,9,0,0,4,8,0,5,6,16,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 100",20,28,26,37,11,6,10,9,30,11,18,10,10,6,0,12,10,20,14,73,29,19,4,10,12,19,4,21,11,10,0,20,6,23,0,7,6,22,25,8,15,11,7,14,27,15,0,13,3,0,5,0,0,5,0,5,7,14,11,28,10,0,0,5,0,0,6,2,3,0,9,0,3,0,22,3,0,4,0,16,3,0,8,15,0,0,16,13,0,6,0,0,0,0,0,0,0,0,0,0
"Cell 101",30,32,10,18,31,11,20,10,32,15,24,10,12,16,3,6,23,19,20,82,43,27,8,2,37,19,7,4,18,12,0,25,14,17,0,16,5,16,27,15,11,16,11,23,15,7,1,11,6,0,11,0,0,11,0,4,0,14,15,35,20,0,2,13,0,0,3,3,6,1,2,0,0,0,4,1,0,12,0,5,0,0,6,14,0,0,19,16,0,7,0,0,2,0,0,0,0,1,0,0
"Cell 102",28,53,10,23,12,9,12,16,52,6,23,10,13,12,0,39,24,15,20,63,21,20,5,17,35,6,3,7,36,20,0,11,2,12,4,1,8,27,30,11,3,9,7,8,3,8,6,3,11,0,7,0,2,3,0,1,10,11,20,17,13,0,8,8,0,2,14,4,4,0,14,10,2,0,19,4,0,2,0,19,1,0,14,12,2,0,16,6,0,0,0,0,3,0,0,0,0,0,0,0
"Cell 103",26,43,27,25,14,14,31,23,27,14,12,16,18,15,0,7,18,22,15,57,27,37,2,11,13,17,12,4,23,7,0,8,7,15,0,9,9,19,25,18,10,5,19,3,10,7,0,3,26,2,7,0,1,6,10,7,0,18,17,29,11,0,6,7,0,4,4,0,2,0,15,5,2,0,15,5,0,0,1,6,0,0,5,12,2,4,4,7,0,7,2,0,0,0,0,0,0,0,0,0
"Cell 104",16,32,17,30,15,16,28,7,40,5,30,28,23,8,2,21,5,23,24,77,37,44,10,24,24,12,5,5,8,21,0,11,2,22,0,6,18,16,25,5,11,8,22,4,13,2,6,3,10,0,12,0,0,17,6,18,0,36,5,10,15,0,4,9,0,0,0,0,0,0,6,14,1,5,18,17,0,0,0,10,2,0,0,5,0,1,3,29,0,5,0,0,0,1,0,0,0,0,0,0
"Cell 105",11,24,30,21,7,34,37,10,38,8,50,18,21,3,3,31,21,31,50,93,21,40,9,35,16,12,0,3,11,13,0,14,3,13,0,4,12,21,27,25,7,6,11,11,8,6,7,5,9,3,10,0,0,10,0,5,0,39,13,17,24,0,3,11,0,0,0,12,2,0,5,3,0,0,22,9,0,2,0,1,5,0,3,10,0,4,11,14,0,0,0,0,0,2,0,0,0,0,0,2
"Cell 106",32,31,21,20,23,12,21,12,29,12,46,29,9,22,0,24,12,29,10,78,31,26,12,5,23,10,9,9,13,21,0,12,7,4,0,12,19,27,32,6,9,3,8,12,5,14,5,1,8,0,11,0,0,7,0,0,1,15,7,20,9,0,5,6,0,0,5,0,1,0,9,0,6,0,16,0,0,11,0,6,0,0,5,13,0,0,2,14,0,9,0,0,0,0,0,0,0,4,0,0
"Cell 107",36,30,8,20,12,10,14,10,49,4,27,13,21,9,0,16,15,19,16,78,27,13,2,19,34,2,2,19,15,15,1,11,7,14,0,4,5,42,50,13,20,21,6,8,9,9,0,13,10,0,4,0,1,7,0,2,3,29,9,23,17,0,20,4,0,0,7,3,3,0,0,1,0,0,36,9,0,2,0,3,4,0,5,14,0,0,15,11,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 108",29,27,31,18,21,14,20,12,38,12,23,24,24,6,0,14,14,30,14,109,38,39,3,31,14,11,4,10,17,8,0,2,6,19,2,9,8,17,26,3,12,2,6,9,5,1,0,0,8,0,14,0,0,8,0,5,0,32,12,21,13,0,10,15,0,0,8,2,0,0,4,6,3,1,21,4,0,0,0,4,12,1,0,6,0,1,3,12,0,1,2,0,0,0,0,0,0,1,0,0
"Cell 109",26,18,29,27,8,5,15,16,30,7,30,18,14,8,0,13,5,19,22,50,23,19,7,10,25,7,1,7,14,10,0,28,5,12,0,5,10,36,40,7,12,7,4,17,7,13,2,3,11,0,7,0,0,4,4,2,0,18,13,21,22,0,22,6,0,0,7,1,0,0,10,0,0,0,13,4,0,5,0,8,1,0,3,3,0,1,15,11,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 110",14,34,17,30,14,14,19,2,44,7,43,22,28,9,0,17,19,7,14,65,33,22,13,7,33,12,6,6,16,8,0,5,5,28,0,10,12,39,29,10,19,17,7,11,20,10,3,6,5,5,8,0,0,8,0,0,11,6,9,31,15,0,19,9,0,0,5,0,3,0,28,0,2,0,17,2,0,11,0,12,3,0,1,13,0,0,18,10,0,6,0,0,2,0,0,0,2,3,0,0
"Cell 111",23,39,40,25,21,11,15,11,33,7,22,15,5,8,3,14,15,26,16,54,19,27,4,15,6,8,2,5,14,7,0,9,3,26,0,8,10,28,30,2,10,2,2,6,15,9,4,0,10,0,3,0,1,20,6,6,1,8,5,23,15,0,9,4,0,0,2,0,1,0,14,3,3,0,26,6,0,6,0,2,4,0,3,14,0,0,9,12,0,1,2,0,0,0,0,0,0,10,1,0
"Cell 112",20,45,13,18,16,13,7,16,18,11,23,19,9,10,0,14,17,18,18,54,23,19,8,20,36,13,2,14,22,10,0,19,6,21,0,10,12,12,29,10,20,17,18,11,28,7,1,12,16,0,5,0,0,5,2,5,11,21,8,26,14,0,5,10,0,0,4,0,9,0,15,7,1,0,27,7,0,2,0,13,0,0,7,11,0,0,12,15,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 113",12,13,27,21,16,7,30,11,24,5,20,12,22,7,7,4,10,18,32,64,19,30,11,15,33,8,1,5,5,3,0,8,7,21,0,14,14,10,47,3,1,5,0,16,19,9,4,13,9,1,4,0,0,15,1,5,2,13,5,38,21,0,12,5,0,0,4,0,1,0,14,1,0,0,17,9,0,4,0,6,3,0,6,1,2,2,11,19,0,0,0,0,0,0,0,0,2,1,0,0
"Cell 114",34,20,29,34,17,10,34,8,61,13,21,13,16,12,0,19,17,19,17,93,36,15,2,29,27,10,4,1,16,11,0,14,6,23,0,2,7,21,38,7,10,22,17,5,10,13,1,1,8,0,7,0,7,9,0,4,2,25,16,23,16,0,8,21,0,2,6,3,1,1,4,13,0,0,17,1,0,0,0,8,10,0,5,6,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 115",23,25,31,9,13,4,23,19,29,15,16,25,14,8,1,10,18,11,19,62,37,18,8,5,14,9,2,9,11,11,0,7,11,14,0,7,6,16,36,11,12,4,21,7,12,19,0,14,18,0,11,0,0,5,5,1,3,8,11,31,16,1,3,7,0,0,3,0,6,1,4,0,0,0,11,6,0,4,0,5,0,0,2,11,0,0,6,14,0,1,0,0,0,0,0,0,0,0,0,0
"Cell 116",33,36,22,20,20,5,23,9,36,13,19,19,6,17,0,17,30,6,16,121,33,13,8,9,37,9,2,5,38,9,0,10,9,15,0,9,17,25,46,11,16,5,6,28,1,23,0,3,2,0,3,0,5,9,0,3,12,7,12,41,21,0,1,15,0,0,9,4,6,0,8,4,5,0,19,9,0,4,1,12,0,0,6,18,0,0,11,11,0,5,0,0,0,0,0,0,0,0,2,0
"Cell 117",20,35,31,38,17,11,17,17,16,9,15,13,8,8,5,13,31,16,22,82,24,33,11,8,11,15,3,6,8,11,0,9,7,17,1,6,16,32,38,8,26,11,5,5,7,3,0,10,8,0,5,0,0,14,0,7,0,13,9,34,17,0,6,4,0,0,2,0,1,0,9,4,0,1,22,3,0,1,0,7,3,0,1,18,0,3,9,17,1,2,0,0,0,0,0,1,0,0,0,0
"Cell 118",20,31,34,34,18,13,9,16,30,6,18,13,18,7,5,11,13,7,18,69,23,42,3,11,20,3,2,3,10,10,0,9,5,10,0,8,16,23,43,7,20,16,20,4,17,1,2,0,20,0,15,0,0,14,7,7,0,28,7,19,17,0,7,10,0,4,0,0,0,0,7,2,2,0,34,11,0,0,0,3,2,0,5,7,0,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 119",14,32,29,38,37,6,24,11,28,5,22,10,14,19,2,25,20,15,9,69,35,24,7,4,19,5,10,3,10,9,0,6,8,8,0,13,6,18,38,11,25,4,4,20,11,10,0,9,6,0,6,0,0,7,0,2,0,11,16,33,7,0,4,7,0,0,0,2,2,0,9,1,3,0,20,9,0,11,0,0,4,0,3,9,0,1,6,13,0,13,2,0,0,0,0,0,0,0,0,0
"Cell 120",20,26,13,22,13,11,27,13,28,12,33,9,24,13,6,12,19,11,28,59,36,15,13,19,12,8,3,3,16,2,0,26,11,28,0,7,8,13,21,17,19,13,12,14,17,5,0,7,6,0,4,0,2,17,4,1,6,28,11,25,21,0,5,15,0,0,4,2,6,0,16,7,3,0,14,9,0,2,0,4,0,0,0,6,0,0,8,15,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 121",18,37,25,37,14,12,20,20,51,9,31,7,19,7,0,36,45,13,20,92,50,22,11,5,18,4,2,12,29,15,0,13,6,24,0,7,5,16,24,8,12,12,34,7,4,6,1,10,14,0,4,0,0,9,0,2,7,7,9,34,25,0,10,15,0,0,6,9,8,0,13,0,2,0,24,6,0,4,0,8,0,0,9,9,0,0,10,13,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 122",33,37,16,19,27,10,27,13,32,14,13,22,12,11,2,15,11,13,5,68,43,24,17,7,15,9,9,5,20,11,0,17,10,26,0,20,5,16,29,5,14,2,8,7,11,6,0,8,11,0,3,0,1,13,1,1,3,16,21,30,16,0,5,5,0,0,6,3,3,0,6,7,2,0,19,4,0,8,0,5,1,0,3,8,0,0,3,10,0,9,0,1,0,0,0,0,0,0,3,0
"Cell 123",47,33,14,24,23,11,26,20,17,5,28,8,13,17,5,15,22,9,4,67,26,19,12,4,24,3,12,7,9,12,0,13,11,17,0,19,8,13,37,3,16,5,11,14,6,8,0,13,10,0,2,0,0,4,9,0,7,14,14,37,9,0,6,21,0,0,3,0,4,0,10,0,0,0,36,2,1,5,0,1,0,0,3,16,0,0,4,10,0,7,0,0,0,0,0,0,0,0,0,0
"Cell 124",21,46,10,13,28,11,37,17,38,10,16,25,18,15,2,17,30,23,15,64,33,29,17,11,18,8,5,2,13,8,0,4,8,19,3,7,13,11,27,9,18,3,16,7,9,10,0,6,8,0,7,0,0,7,4,3,7,7,22,23,10,0,5,8,0,4,0,4,5,0,23,0,10,0,10,0,0,13,0,1,0,0,0,9,0,0,4,11,0,1,0,0,0,0,0,0,0,0,0,0
"Cell 125",18,21,28,25,18,10,25,8,25,3,15,20,20,13,0,12,17,8,22,87,20,17,1,12,32,9,3,3,3,7,0,18,4,8,0,5,7,17,32,3,18,11,19,9,16,8,0,10,10,0,5,0,0,14,0,3,2,13,4,21,12,0,7,16,0,3,1,3,0,2,6,4,0,0,24,11,0,6,0,8,5,1,7,5,0,4,5,19,0,2,1,0,0,0,0,0,0,0,0,0
